# center mu_1 mu_2 mu_3 mu_4 mu_5
1.938644547787875183e+01 -4.081223524602775932e+00 -4.086149975874468154e+00 -4.039686316328582549e+00 -4.065629071681327034e+00 -3.977961849372405823e+00
1.940433488148552499e+01 -4.082067420494648324e+00 -4.087050672068327728e+00 -4.040648785942919652e+00 -4.066464504924061529e+00 -3.978825441233257543e+00
1.942229079490967081e+01 -4.082251303667223219e+00 -4.087249377153430174e+00 -4.040812497023035021e+00 -4.066709281970962486e+00 -3.979041461762363507e+00
1.944010432327104354e+01 -4.081235768666840791e+00 -4.086233893766962666e+00 -4.039666624734588929e+00 -4.065660913704491009e+00 -3.977861540311808941e+00
1.945787385902965738e+01 -4.081252997496596535e+00 -4.086281970791258544e+00 -4.039676541122762643e+00 -4.065686557724268013e+00 -3.977776495899581377e+00
1.949175012185628475e+01 -4.081593962019518962e+00 -4.086600788352322766e+00 -4.039929826986872641e+00 -4.065898424668714206e+00 -3.977976696079812857e+00
1.952569898012928107e+01 -4.081547238846978232e+00 -4.086580840982536600e+00 -4.039986922656008339e+00 -4.065903803297725716e+00 -3.977984251419576456e+00
1.954395747139757233e+01 -4.081546438983242986e+00 -4.086582784065512897e+00 -4.040017570626543986e+00 -4.065883224883065417e+00 -3.977981549358537094e+00
1.956198630707217490e+01 -4.082508141000326773e+00 -4.087444287137898868e+00 -4.040789082028086732e+00 -4.066788664347830817e+00 -3.978865659979716529e+00
1.957997808708026355e+01 -4.083556830294034157e+00 -4.088394272572392296e+00 -4.041796804475103144e+00 -4.067928486425445023e+00 -3.980084559121756183e+00
1.959793472052244567e+01 -4.083516349826802561e+00 -4.088368141768302877e+00 -4.041771273618885552e+00 -4.067977128400648290e+00 -3.980107551285020584e+00
1.961607468520261222e+01 -4.082734218888393052e+00 -4.087556885087106906e+00 -4.040802155197545709e+00 -4.067122593511988349e+00 -3.979145849075153230e+00
1.963426088914312473e+01 -4.082804071852633498e+00 -4.087592367939000937e+00 -4.040769380675576450e+00 -4.067101168061507011e+00 -3.979109792868432915e+00
1.965240724848856502e+01 -4.082933076522486715e+00 -4.087714242630637429e+00 -4.040930760946968903e+00 -4.067254047906232906e+00 -3.979313913447231066e+00
1.967060064719768775e+01 -4.081973263202000268e+00 -4.086678641821581692e+00 -4.039830150061531455e+00 -4.066166654231070154e+00 -3.978315142957632222e+00
1.968878085649433984e+01 -4.082874931816012243e+00 -4.087550142375610207e+00 -4.040650590268052511e+00 -4.067036906626847248e+00 -3.979227964467366263e+00
1.970695432594849450e+01 -4.082887367232108211e+00 -4.087473150082418627e+00 -4.040547482484904585e+00 -4.067127624320529655e+00 -3.979267259629744480e+00
1.972511922506477688e+01 -4.081968450940498983e+00 -4.086492685603070996e+00 -4.039609418130533314e+00 -4.066290194768716226e+00 -3.978502276763710377e+00
1.974328245619319233e+01 -4.081924791146525955e+00 -4.086510465532516179e+00 -4.039627065777158244e+00 -4.066290570797738368e+00 -3.978506260384343296e+00
1.976150003744299966e+01 -4.081912578606146980e+00 -4.086523759687800350e+00 -4.039750485433318161e+00 -4.066179172082331483e+00 -3.978528309802536800e+00
1.977972597008535871e+01 -4.081673807409438304e+00 -4.086265624233062610e+00 -4.039468988448291498e+00 -4.065878470465457362e+00 -3.978287994234625646e+00
1.979792334186339886e+01 -4.081816182266628346e+00 -4.086374300643443647e+00 -4.039580255107131812e+00 -4.066086173961116934e+00 -3.978474753557423860e+00
1.981611436524496739e+01 -4.080811625188883518e+00 -4.085283630159416646e+00 -4.038468356857298325e+00 -4.065092489166796774e+00 -3.977477798987810065e+00
1.983430844217269495e+01 -4.080725533282568485e+00 -4.085345528503291135e+00 -4.038670973839001199e+00 -4.065043447182136838e+00 -3.977408772484367194e+00
1.985250109256002560e+01 -4.080261353131141355e+00 -4.084886678838886453e+00 -4.038236573559849774e+00 -4.064676782651016396e+00 -3.977005550473756923e+00
1.987068814405604655e+01 -4.079350698819400378e+00 -4.084001906953227845e+00 -4.037435277465676542e+00 -4.063750705944292108e+00 -3.976174283330151660e+00
1.988887281784910144e+01 -4.079794510436964394e+00 -4.084371065441034787e+00 -4.037795031126024448e+00 -4.064358760623233202e+00 -3.976645114354938393e+00
1.990707105965030266e+01 -4.079559760581734196e+00 -4.084105638662272497e+00 -4.037505925796979867e+00 -4.064075197586293875e+00 -3.976390957686643635e+00
1.992526976103895464e+01 -4.079581994512276211e+00 -4.084116061512206741e+00 -4.037552322511703373e+00 -4.064012833605012531e+00 -3.976410777167993515e+00
1.994346793694514730e+01 -4.079480018108107231e+00 -4.084039494846546603e+00 -4.037570320208336838e+00 -4.064050202835495007e+00 -3.976503022847404534e+00
1.996169208017394681e+01 -4.078373665333833387e+00 -4.082983998651537050e+00 -4.036536495461359841e+00 -4.062971910099721029e+00 -3.975411368188409789e+00
1.997992589226737081e+01 -4.078708274771402742e+00 -4.083377136604184443e+00 -4.037047447396673761e+00 -4.063348488758527388e+00 -3.975909184739060631e+00
1.999814629478564854e+01 -4.078507949327606852e+00 -4.083247508850067931e+00 -4.036955250938997430e+00 -4.063126159652751923e+00 -3.975814048104427734e+00
2.001639943926761234e+01 -4.079426735705025564e+00 -4.084134827611714869e+00 -4.037915687471679504e+00 -4.063936012287825861e+00 -3.976649262543299201e+00
2.003464748440855914e+01 -4.078784774684630854e+00 -4.083472094008081754e+00 -4.037279766930946145e+00 -4.063350327568200804e+00 -3.976094995502981178e+00
2.005288400454815800e+01 -4.078753053537131024e+00 -4.083401449166800035e+00 -4.037166195918976186e+00 -4.063369670855263571e+00 -3.976031616258527634e+00
2.007107014645616161e+01 -4.079581346693899491e+00 -4.084290301335439466e+00 -4.038050119583407316e+00 -4.064285251000078425e+00 -3.976871365044130524e+00
2.008922816317907944e+01 -4.080124503484871212e+00 -4.084884328936379205e+00 -4.038545998429945882e+00 -4.064657022194153591e+00 -3.977224706645881014e+00
2.010738497202630626e+01 -4.079939022765834977e+00 -4.084679866442249008e+00 -4.038336816861068712e+00 -4.064410241935933144e+00 -3.977063416212601066e+00
2.012554161556874632e+01 -4.079641621197196422e+00 -4.084405477356684244e+00 -4.038087291550189306e+00 -4.064171765860468355e+00 -3.976811616356867418e+00
2.014370460746556546e+01 -4.079655886960113165e+00 -4.084463166670305512e+00 -4.038101766263644699e+00 -4.064130531106619593e+00 -3.976779982044199802e+00
2.016184639931203648e+01 -4.080068496548842738e+00 -4.084943980052658574e+00 -4.038710355754616010e+00 -4.064474786822277252e+00 -3.977285555281899754e+00
2.017998258183705929e+01 -4.080397607792118464e+00 -4.085223417086199404e+00 -4.038926835124392767e+00 -4.064699875535314533e+00 -3.977535879382136486e+00
2.019811960537659701e+01 -4.081012911002394716e+00 -4.085819193494389268e+00 -4.039536618290502368e+00 -4.065321913440212320e+00 -3.978159448398090881e+00
2.021625251547282787e+01 -4.081268308277280710e+00 -4.086106170562946005e+00 -4.039737932236634244e+00 -4.065497333774010791e+00 -3.978292950006058426e+00
2.023438863940935661e+01 -4.081320868182293005e+00 -4.086196265030437758e+00 -4.039723547095459999e+00 -4.065525789353266362e+00 -3.978160615233471198e+00
2.025252701234285624e+01 -4.081114306906705735e+00 -4.086028132389520451e+00 -4.039638407454566149e+00 -4.065335186517499366e+00 -3.978027953643330505e+00
2.027066819821878596e+01 -4.082017009587749712e+00 -4.086908886668535246e+00 -4.040486616089742355e+00 -4.066203334052370444e+00 -3.978894847841182969e+00
2.028880870466950626e+01 -4.082433188323723705e+00 -4.087302376733328302e+00 -4.040878073182452290e+00 -4.066600741110258710e+00 -3.979361092041734160e+00
2.030694870863515078e+01 -4.082179209507713402e+00 -4.087098443432768846e+00 -4.040649849864125009e+00 -4.066339744380298882e+00 -3.979042443119052308e+00
2.032508322252904875e+01 -4.082192220411141825e+00 -4.087152777467673914e+00 -4.040673293717667924e+00 -4.066342748933201356e+00 -3.978970727192035373e+00
2.034320717748144247e+01 -4.083032126730450351e+00 -4.088036566240345948e+00 -4.041579650406495361e+00 -4.067224052914667709e+00 -3.979830922245223057e+00
2.036133688432438404e+01 -4.083039752696510760e+00 -4.088043194923629997e+00 -4.041611607538642126e+00 -4.067177925726310761e+00 -3.979839559864906562e+00
2.037946528759395903e+01 -4.083544573497707830e+00 -4.088558417792953037e+00 -4.042058780398053663e+00 -4.067660280959572106e+00 -3.980236147685542125e+00
2.039759232327450533e+01 -4.082536846688263665e+00 -4.087560116688504053e+00 -4.040962621432386825e+00 -4.066699296116317974e+00 -3.979139172876026809e+00
2.041570049054860547e+01 -4.083594912591338222e+00 -4.088653528997591380e+00 -4.042076307939630908e+00 -4.067764021864268997e+00 -3.980231869864707228e+00
2.043380734372084007e+01 -4.083381090412430581e+00 -4.088426137645054581e+00 -4.041844154829791869e+00 -4.067546274803786943e+00 -3.980064021091917148e+00
2.045191188403268256e+01 -4.083844624909831467e+00 -4.088927423668570427e+00 -4.042353824961686826e+00 -4.067978914275130364e+00 -3.980501914614228198e+00
2.046997401365235092e+01 -4.084219702699012799e+00 -4.089334923204738459e+00 -4.042862724958649068e+00 -4.068335751859658345e+00 -3.980922530462343012e+00
2.048804077884438968e+01 -4.083644150686616570e+00 -4.088767092436826900e+00 -4.042213138179411303e+00 -4.067711558894291812e+00 -3.980266142437579369e+00
2.050609606055591527e+01 -4.083658380983742120e+00 -4.088718126954724141e+00 -4.042181022900457776e+00 -4.067705177032824970e+00 -3.980324431524807860e+00
2.052415977932975366e+01 -4.083551261910812080e+00 -4.088529992279930525e+00 -4.041981343512505376e+00 -4.067522449492337877e+00 -3.980200308474384663e+00
2.054223537156975965e+01 -4.083626084089582164e+00 -4.088598220878305156e+00 -4.042043011005091557e+00 -4.067558501590196940e+00 -3.980219033145089735e+00
2.056030867124345107e+01 -4.082663394175954252e+00 -4.087756363866013487e+00 -4.041317632595879061e+00 -4.066609037232232993e+00 -3.979331774459056614e+00
2.057837863523904076e+01 -4.082631154103233406e+00 -4.087704916608013050e+00 -4.041371261273401849e+00 -4.066675848939333093e+00 -3.979504828021543261e+00
2.059644557849694735e+01 -4.082155575248070711e+00 -4.087288510688015464e+00 -4.040954568110638689e+00 -4.066189819723646792e+00 -3.978999649468217381e+00
2.061450595962975996e+01 -4.082173304728510921e+00 -4.087363973116330484e+00 -4.040986086705911973e+00 -4.066185587634299381e+00 -3.978908193533833959e+00
2.063256538667956619e+01 -4.082573714073237880e+00 -4.087704142813731067e+00 -4.041403087326700394e+00 -4.066758386547632220e+00 -3.979450861526794725e+00
2.065060840082521665e+01 -4.082562609604063475e+00 -4.087718108808754636e+00 -4.041442070982737000e+00 -4.066747918271744311e+00 -3.979425373547445410e+00
2.066864300027680201e+01 -4.082792228162343662e+00 -4.088001620392436308e+00 -4.041754691064005200e+00 -4.066925918924325423e+00 -3.979687249526957959e+00
2.068668271938987502e+01 -4.082175059648562865e+00 -4.087386992076570635e+00 -4.041113871029765825e+00 -4.066327679780713744e+00 -3.979059931214980139e+00
2.070471754274977627e+01 -4.081695668205559180e+00 -4.086893180370710255e+00 -4.040632173693664342e+00 -4.065884651874291045e+00 -3.978636003698133194e+00
2.072275562576070485e+01 -4.081831329353134308e+00 -4.086977181528196112e+00 -4.040733375684841810e+00 -4.066098876641989435e+00 -3.978870743338135174e+00
2.074079146014628705e+01 -4.080794273691128460e+00 -4.085878661742949447e+00 -4.039603436207097609e+00 -4.065051231646355845e+00 -3.977781775202697823e+00
2.075884377554236337e+01 -4.079927960863980019e+00 -4.085002785544363135e+00 -4.038707882716792597e+00 -4.064225216492500792e+00 -3.976879519843683486e+00
2.077689302691657858e+01 -4.078792554106390966e+00 -4.083911046456796257e+00 -4.037663664588745149e+00 -4.063133897850137899e+00 -3.975831234328892627e+00
2.079493514376108720e+01 -4.078601283925721965e+00 -4.083689463917419715e+00 -4.037401205195214615e+00 -4.062962147582139139e+00 -3.975644282505719662e+00
2.081296187541078169e+01 -4.079109098185363713e+00 -4.084104441173078470e+00 -4.037793460369356602e+00 -4.063458928533090209e+00 -3.976155647148448935e+00
2.083098964552562293e+01 -4.078166814804965234e+00 -4.083287804620587380e+00 -4.037058750216369063e+00 -4.062516646502108308e+00 -3.975207208203334730e+00
2.084899596496440566e+01 -4.077877427920342690e+00 -4.083050884439437311e+00 -4.036853290117522697e+00 -4.062383611919323734e+00 -3.975026540683518572e+00
2.086700409139460533e+01 -4.077985574436483240e+00 -4.083178722571826569e+00 -4.037059788533203353e+00 -4.062499939690071393e+00 -3.975238183998965891e+00
2.088500672824692117e+01 -4.077967145522150894e+00 -4.083154554031096950e+00 -4.037087943011878899e+00 -4.062487563811946423e+00 -3.975261275056788612e+00
2.090299078124573384e+01 -4.077813836307678130e+00 -4.082992947155657859e+00 -4.036908032923218315e+00 -4.062369710534480483e+00 -3.975101090327019637e+00
2.092096530200689841e+01 -4.077842177758705944e+00 -4.083074541076719299e+00 -4.036946968485948695e+00 -4.062312356244828671e+00 -3.975002209775362783e+00
2.093893098600777947e+01 -4.077949475909341537e+00 -4.083224304385428383e+00 -4.037152294156280519e+00 -4.062492581973527805e+00 -3.975116959524709337e+00
2.095691516922981990e+01 -4.077454101791145646e+00 -4.082730667126746482e+00 -4.036705210975341629e+00 -4.062018422415599517e+00 -3.974727226709557915e+00
2.097489828656308575e+01 -4.077909315306999183e+00 -4.083125951808620258e+00 -4.037115996906070592e+00 -4.062533797940402813e+00 -3.975256941484979656e+00
2.099289274134319427e+01 -4.077942843303288711e+00 -4.083135953712442756e+00 -4.037094137143971473e+00 -4.062494671247516287e+00 -3.975288609355331459e+00
2.101091080653529275e+01 -4.077756426818751834e+00 -4.082908120546633768e+00 -4.036783591884102407e+00 -4.062244192216199146e+00 -3.975003987477869760e+00
2.102892735597616536e+01 -4.077172385679745048e+00 -4.082319064126426866e+00 -4.036154367868929782e+00 -4.061613816593860449e+00 -3.974350810992151040e+00
2.104695621652969351e+01 -4.077197826144695725e+00 -4.082344107794503074e+00 -4.036154711078967949e+00 -4.061578240989285327e+00 -3.974343551404622144e+00
2.106498405551048592e+01 -4.076663612981124452e+00 -4.081914437148727259e+00 -4.035831604897398783e+00 -4.061028600183527182e+00 -3.973859429502907492e+00
2.108299782187097549e+01 -4.077699141965756446e+00 -4.082974632131925574e+00 -4.036962490355961108e+00 -4.062129852405120367e+00 -3.974918512839392903e+00
2.110100878098848298e+01 -4.078065188083927595e+00 -4.083321944047177965e+00 -4.037306719307158787e+00 -4.062645757110265876e+00 -3.975370283234661350e+00
2.111903719411999703e+01 -4.078048231637362520e+00 -4.083364517954890971e+00 -4.037369270472817462e+00 -4.062551973919926063e+00 -3.975381266118723556e+00
2.113704925215078134e+01 -4.078072692785548625e+00 -4.083395621954139187e+00 -4.037288392669807102e+00 -4.062468004575197966e+00 -3.975240251658959778e+00
2.115507535415075679e+01 -4.078090203915639478e+00 -4.083332547530526213e+00 -4.037192341781537408e+00 -4.062560943682271386e+00 -3.975298745067760375e+00
2.117305826268294311e+01 -4.078127738171417604e+00 -4.083410591325487005e+00 -4.037239277664145476e+00 -4.062472102186417189e+00 -3.975232212018472655e+00
2.119105622842316805e+01 -4.077903854630667624e+00 -4.083180296805105414e+00 -4.037015448408022955e+00 -4.062295600426373277e+00 -3.975038375576970040e+00
2.120907540532841296e+01 -4.077903388295698761e+00 -4.083101602506156169e+00 -4.036966638622908832e+00 -4.062357478312154768e+00 -3.975117339644063552e+00
2.122711113411235573e+01 -4.076826356302287735e+00 -4.082129279245311437e+00 -4.036085364327687053e+00 -4.061208579333726476e+00 -3.974028361410542054e+00
2.124507149868841793e+01 -4.075825895658133469e+00 -4.081068811372434268e+00 -4.034994668703217435e+00 -4.060241953165310669e+00 -3.973017854979342900e+00
2.126295680229177520e+01 -4.076115194219519289e+00 -4.081295649268870562e+00 -4.035231393878421002e+00 -4.060462047617843240e+00 -3.973328662905859510e+00
2.129660228524665300e+01 -4.077111786509432179e+00 -4.082347704460545401e+00 -4.036351535944420199e+00 -4.061526611836527856e+00 -3.974490307796121336e+00
2.133069291061849171e+01 -4.077321366792174828e+00 -4.082509694108637177e+00 -4.036549692561391289e+00 -4.061715669401161577e+00 -3.974787708913297024e+00
2.134858618812703668e+01 -4.077033826076434941e+00 -4.082227824841297092e+00 -4.036291964111565989e+00 -4.061500074794281545e+00 -3.974567220820776292e+00
2.136654313514642922e+01 -4.076170077017451376e+00 -4.081312002239691594e+00 -4.035384105121190501e+00 -4.060650344832139602e+00 -3.973772816720079426e+00
2.138455250761067106e+01 -4.076625580335800692e+00 -4.081771978251946820e+00 -4.035823545428581127e+00 -4.061133031385652181e+00 -3.974230205751680955e+00
2.140260575913161745e+01 -4.076013532595248456e+00 -4.081160176115375293e+00 -4.035205710133849877e+00 -4.060533793889042009e+00 -3.973581108444933285e+00
2.142066851645264336e+01 -4.076017164224283285e+00 -4.081183431212508594e+00 -4.035236774009439031e+00 -4.060480677019805640e+00 -3.973582058238320336e+00
